file,kind,text,proposed_key,status
src/dashboard/templates/loops.html,text,Automate listing refresh by duplicating or republishing listings on a schedule.,loops.ui.automate_listing_refresh_by_duplicating_or_repub,todo
src/dashboard/templates/loops.html,text,Create Loop,loops.ui.create_loop,todo
src/dashboard/templates/loops.html,text,Active Loops,loops.ui.active_loops,todo
src/dashboard/templates/loops.html,text,"l.is_active && !l.is_paused).length"">0",loops.ui.l_is_active_l_is_paused_length_0,todo
src/dashboard/templates/loops.html,text,Paused,loops.ui.paused,todo
src/dashboard/templates/loops.html,text,"l.is_paused).length"">0",loops.ui.l_is_paused_length_0,todo
src/dashboard/templates/loops.html,text,Stopped,loops.ui.stopped,todo
src/dashboard/templates/loops.html,text,"!l.is_active).length"">0",loops.ui.l_is_active_length_0,todo
src/dashboard/templates/loops.html,text,Total Duplicates,loops.ui.total_duplicates,todo
src/dashboard/templates/loops.html,text,"sum + (l.duplicate_count || 0), 0)"">0",loops.ui.sum_l_duplicate_count_0_0_0,todo
src/dashboard/templates/loops.html,text,Loop Name,loops.ui.loop_name,todo
src/dashboard/templates/loops.html,text,Type,loops.ui.type,todo
src/dashboard/templates/loops.html,text,Schedule,loops.ui.schedule,todo
src/dashboard/templates/loops.html,text,Listings,loops.ui.listings,todo
src/dashboard/templates/loops.html,text,Status,loops.ui.status,todo
src/dashboard/templates/loops.html,text,Next Run,loops.ui.next_run,todo
src/dashboard/templates/loops.html,text,Actions,loops.ui.actions,todo
src/dashboard/templates/loops.html,text,No loops created yet,loops.ui.no_loops_created_yet,todo
src/dashboard/templates/loops.html,text,Create your first loop,loops.ui.create_your_first_loop,todo
src/dashboard/templates/loops.html,text,listings,loops.ui.listings,todo
src/dashboard/templates/loops.html,text,dups),loops.ui.dups,todo
src/dashboard/templates/loops.html,text,Running,loops.ui.running,todo
src/dashboard/templates/loops.html,text,Waiting window,loops.ui.waiting_window,todo
src/dashboard/templates/loops.html,text,Waiting next time,loops.ui.waiting_next_time,todo
src/dashboard/templates/loops.html,text,Loop Type,loops.ui.loop_type,todo
src/dashboard/templates/loops.html,text,Duplicate & Publish,loops.ui.duplicate_publish,todo
src/dashboard/templates/loops.html,text,"Creates a copy, original stays",loops.ui.creates_a_copy_original_stays,todo
src/dashboard/templates/loops.html,text,Delete & Republish,loops.ui.delete_republish,todo
src/dashboard/templates/loops.html,text,"Removes from PF, creates fresh",loops.ui.removes_from_pf_creates_fresh,todo
src/dashboard/templates/loops.html,text,Schedule Mode,loops.ui.schedule_mode,todo
src/dashboard/templates/loops.html,text,Interval,loops.ui.interval,todo
src/dashboard/templates/loops.html,text,Time Window + Interval,loops.ui.time_window_interval,todo
src/dashboard/templates/loops.html,text,Exact Times (Daily),loops.ui.exact_times_daily,todo
src/dashboard/templates/loops.html,text,Run Interval,loops.ui.run_interval,todo
src/dashboard/templates/loops.html,text,Every,loops.ui.every,todo
src/dashboard/templates/loops.html,text,hour(s),loops.ui.hour_s,todo
src/dashboard/templates/loops.html,text,minute(s),loops.ui.minute_s,todo
src/dashboard/templates/loops.html,text,second(s),loops.ui.second_s,todo
src/dashboard/templates/loops.html,text,"For multi-listing loops, this is the interval between each listing.",loops.ui.for_multi_listing_loops_this_is_the_interval_bet,todo
src/dashboard/templates/loops.html,text,Window Start,loops.ui.window_start,todo
src/dashboard/templates/loops.html,text,Window End,loops.ui.window_end,todo
src/dashboard/templates/loops.html,text,Runs only inside this daily time range (supports overnight windows like 22:00-02:00).,loops.ui.runs_only_inside_this_daily_time_range_supports_,todo
src/dashboard/templates/loops.html,text,Exact Daily Times,loops.ui.exact_daily_times,todo
src/dashboard/templates/loops.html,text,Add time,loops.ui.add_time,todo
src/dashboard/templates/loops.html,text,Runs at these exact times every day (workspace timezone).,loops.ui.runs_at_these_exact_times_every_day_workspace_ti,todo
src/dashboard/templates/loops.html,text,Keep Duplicates,loops.ui.keep_duplicates,todo
src/dashboard/templates/loops.html,text,"Save duplicates to ""Duplicated"" folder",loops.ui.save_duplicates_to_duplicated_folder,todo
src/dashboard/templates/loops.html,text,Max Duplicates per Listing,loops.ui.max_duplicates_per_listing,todo
src/dashboard/templates/loops.html,text,0 = unlimited. Old duplicates are deleted when limit is reached.,loops.ui.0_unlimited_old_duplicates_are_deleted_when_limi,todo
src/dashboard/templates/loops.html,text,Select Listings,loops.ui.select_listings,todo
src/dashboard/templates/loops.html,text,Showing,loops.ui.showing,todo
src/dashboard/templates/loops.html,text,of primary listings,loops.ui.of_primary_listings,todo
src/dashboard/templates/loops.html,text,Select All Visible,loops.ui.select_all_visible,todo
src/dashboard/templates/loops.html,text,Clear All,loops.ui.clear_all,todo
src/dashboard/templates/loops.html,text,Selected:,loops.ui.selected,todo
src/dashboard/templates/loops.html,text,Start loop after creation (wait for next scheduled time),loops.ui.start_loop_after_creation_wait_for_next_schedule,todo
src/dashboard/templates/loops.html,text,Cancel,loops.ui.cancel,todo
src/dashboard/templates/loops.html,text,Loop Details:,loops.ui.loop_details,todo
src/dashboard/templates/loops.html,text,Execution Logs,loops.ui.execution_logs,todo
src/dashboard/templates/loops.html,text,Duplicates,loops.ui.duplicates,todo
src/dashboard/templates/loops.html,text,Processed,loops.ui.processed,todo
src/dashboard/templates/loops.html,text,times,loops.ui.times,todo
src/dashboard/templates/loops.html,text,No listings in this loop,loops.ui.no_listings_in_this_loop,todo
src/dashboard/templates/loops.html,text,No execution logs yet,loops.ui.no_execution_logs_yet,todo
src/dashboard/templates/loops.html,text,Delete All from PF,loops.ui.delete_all_from_pf,todo
src/dashboard/templates/loops.html,text,No duplicates created,loops.ui.no_duplicates_created,todo
src/dashboard/templates/loops.html,text,from,loops.ui.from,todo
src/dashboard/templates/loops.html,text,"function loopsManager() { return { loops: [], showCreateModal: false, showEditModal: false, showDetailsModal: false, selectedLoop: null, detailsTab: 'listings', loopListings: [], loopLogs: [], loopDuplicates: [], listingSearch: '', allListings: [ { id: , reference: """", title: """" }, ], formData: { id: null, name: '', loop_type: 'duplicate', interval_value: 1, interval_unit: 'hours', schedule_mode: 'interval', schedule_window_start: '09:00', schedule_window_end: '18:00', schedule_exact_times: ['09:00'], keep_duplicates: true, max_duplicates: 0, listing_ids: [], is_active: false }, toast: { show: false, message: '', type: 'success' }, get filteredListings() { if (!this.listingSearch.trim()) { return this.allListings; } const search = this.listingSearch.toLowerCase().trim(); return this.allListings.filter(l => l.reference.toLowerCase().includes(search) || l.title.toLowerCase().includes(search) ); }, selectAllVisible() { this.filteredListings.forEach(l => { if (!this.formData.listing_ids.includes(l.id)) { this.formData.listing_ids.push(l.id); } }); }, init() { this.loadLoops(); // Refresh every 30 seconds setInterval(() => this.loadLoops(), 30000); }, async loadLoops() { try { const resp = await fetch('/api/loops'); const data = await resp.json(); if (data.success) { this.loops = data.loops; } } catch (e) { console.error('Failed to load loops:', e); } }, resetForm() { this.formData = { id: null, name: '', loop_type: 'duplicate', interval_value: 1, interval_unit: 'hours', schedule_mode: 'interval', schedule_window_start: '09:00', schedule_window_end: '18:00', schedule_exact_times: ['09:00'], keep_duplicates: true, max_duplicates: 0, listing_ids: [], is_active: false }; this.listingSearch = ''; }, toggleListing(id) { const idx = this.formData.listing_ids.indexOf(id); if (idx === -1) { this.formData.listing_ids.push(id); } else { this.formData.listing_ids.splice(idx, 1); } }, addExactTime() { if (!Array.isArray(this.formData.schedule_exact_times)) { this.formData.schedule_exact_times = []; } this.formData.schedule_exact_times.push('09:00'); }, removeExactTime(idx) { if (!Array.isArray(this.formData.schedule_exact_times)) return; this.formData.schedule_exact_times.splice(idx, 1); if (this.formData.schedule_exact_times.length === 0) { this.formData.schedule_exact_times.push('09:00'); } }, async saveLoop() { try { const url = this.showEditModal ? `/api/loops/${this.formData.id}` : '/api/loops'; const method = this.showEditModal ? 'PUT' : 'POST'; const payload = { ...this.formData, schedule_exact_times: Array.isArray(this.formData.schedule_exact_times) ? this.formData.schedule_exact_times.map(t => String(t || '').trim()).filter(Boolean) : [] }; payload.interval_unit = ['hours', 'minutes', 'seconds'].includes(payload.interval_unit) ? payload.interval_unit : 'hours'; payload.interval_value = Number(payload.interval_value); if (payload.schedule_mode !== 'daily_times' && (!Number.isFinite(payload.interval_value) || payload.interval_value",loops.ui.function_loopsmanager_return_loops_showcreatemod,todo
src/dashboard/templates/open_api_docs.html,text,L-Manager Open API v1 Docs,open_api_docs.ui.l_manager_open_api_v1_docs,todo
src/dashboard/templates/open_api_docs.html,text,L-Manager Open API v1,open_api_docs.ui.l_manager_open_api_v1,todo
src/dashboard/templates/open_api_docs.html,text,Workspace credential-based API for creating property listings in draft mode.,open_api_docs.ui.workspace_credential_based_api_for_creating_prop,todo
src/dashboard/templates/open_api_docs.html,text,Download OpenAPI JSON,open_api_docs.ui.download_openapi_json,todo
src/dashboard/templates/open_api_docs.html,text,Back to App,open_api_docs.ui.back_to_app,todo
src/dashboard/templates/open_api_docs.html,text,Quick Start,open_api_docs.ui.quick_start,todo
src/dashboard/templates/open_api_docs.html,text,Workspace admin creates a credential from,open_api_docs.ui.workspace_admin_creates_a_credential_from,todo
src/dashboard/templates/open_api_docs.html,text,Workspace Admin - Open API,open_api_docs.ui.workspace_admin_open_api,todo
src/dashboard/templates/open_api_docs.html,text,Store,open_api_docs.ui.store,todo
src/dashboard/templates/open_api_docs.html,text,X-API-Key,open_api_docs.ui.x_api_key,todo
src/dashboard/templates/open_api_docs.html,text,and,open_api_docs.ui.and,todo
src/dashboard/templates/open_api_docs.html,text,X-API-Secret,open_api_docs.ui.x_api_secret,todo
src/dashboard/templates/open_api_docs.html,text,securely.,open_api_docs.ui.securely,todo
src/dashboard/templates/open_api_docs.html,text,Call,open_api_docs.ui.call,todo
src/dashboard/templates/open_api_docs.html,text,POST /api/open/v1/listings,open_api_docs.ui.post_api_open_v1_listings,todo
src/dashboard/templates/open_api_docs.html,text,with JSON payload.,open_api_docs.ui.with_json_payload,todo
src/dashboard/templates/open_api_docs.html,text,Listing is created in the credential workspace as,open_api_docs.ui.listing_is_created_in_the_credential_workspace_a,todo
src/dashboard/templates/open_api_docs.html,text,draft,open_api_docs.ui.draft,todo
src/dashboard/templates/open_api_docs.html,text,Authentication,open_api_docs.ui.authentication,todo
src/dashboard/templates/open_api_docs.html,text,Every request must send both headers:,open_api_docs.ui.every_request_must_send_both_headers,todo
src/dashboard/templates/open_api_docs.html,text,X-API-Key: wsk_xxxxxxxxxxxxxxxxxxxxxxxx X-API-Secret: wss_xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,open_api_docs.ui.x_api_key_wsk_xxxxxxxxxxxxxxxxxxxxxxxx_x_api_sec,todo
src/dashboard/templates/open_api_docs.html,text,Secret is shown only once at create/regenerate time.,open_api_docs.ui.secret_is_shown_only_once_at_create_regenerate_t,todo
src/dashboard/templates/open_api_docs.html,text,Create Listing Endpoint,open_api_docs.ui.create_listing_endpoint,todo
src/dashboard/templates/open_api_docs.html,text,Required fields:,open_api_docs.ui.required_fields,todo
